DIRECTORY;cvc4_cbqi;cvc4_default;cvc4_fmf;cvc4_tplanes;cvc4_tplanes_cbqi;cvc4_tplanes_fmf
BENCHMARK;STAT;SLVD;SAT;UNSAT;CPU[s];STAT;SLVD;SAT;UNSAT;CPU[s];STAT;SLVD;SAT;UNSAT;CPU[s];STAT;SLVD;SAT;UNSAT;CPU[s];STAT;SLVD;SAT;UNSAT;CPU[s];STAT;SLVD;SAT;UNSAT;CPU[s]
partial_ind-int_check_bvult_bvudiv0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_bvult_bvudiv0_rtl.smt2;mo;0;0;0;3085.61;mo;0;0;0;1612.14;mo;0;0;0;2519.59;mo;0;0;0;1568.24;mo;0;0;0;3104.96;mo;0;0;0;2440.53
partial_ind-int_check_bvult_bvudiv1_ltr.smt2;ok;1;0;1;74.38;ok;1;0;1;1.44;to;0;0;0;10800.17;ok;1;0;1;1.44;ok;1;0;1;73.32;to;0;0;0;10800.29
partial_ind-int_check_bvult_bvudiv1_rtl.smt2;mo;0;0;0;1716.36;mo;0;0;0;1695.12;mo;0;0;0;2947.3;mo;0;0;0;1682.3;mo;0;0;0;1705.88;mo;0;0;0;2955.18
partial_ind-int_check_bvult_bvurem0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_bvult_bvurem0_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_bvult_bvurem1_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_bvult_bvurem1_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_eq_bvadd_ltr.smt2;to;0;0;0;10800.04;ok;1;0;1;144.17;mo;0;0;0;3859.18;ok;1;0;1;139.02;to;0;0;0;10800.04;mo;0;0;0;3649.68
partial_ind-int_check_eq_bvadd_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_eq_bvand_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_eq_bvand_rtl.smt2;to;0;0;0;10800.08;mo;0;0;0;10470.88;to;0;0;0;10800.19;mo;0;0;0;9916.14;to;0;0;0;10800.12;to;0;0;0;10800.16
partial_ind-int_check_eq_bvashr0_ltr.smt2;to;0;0;0;10800.09;ok;0;0;0;299.71;mo;0;0;0;2958.04;ok;0;0;0;304.46;to;0;0;0;10800.09;mo;0;0;0;2988.47
partial_ind-int_check_eq_bvashr0_rtl.smt2;to;0;0;0;10738.49;ok;1;0;1;372.47;mo;0;0;0;2781.44;ok;1;0;1;368.06;to;0;0;0;10800.06;mo;0;0;0;2751.67
partial_ind-int_check_eq_bvashr1_ltr.smt2;to;0;0;0;10800.07;ok;0;0;0;95.14;mo;0;0;0;238.24;ok;0;0;0;97.29;to;0;0;0;10800.03;mo;0;0;0;248.32
partial_ind-int_check_eq_bvashr1_rtl.smt2;to;0;0;0;10800.04;ok;1;0;1;12.75;mo;0;0;0;2697.19;ok;1;0;1;12.99;to;0;0;0;10800.06;mo;0;0;0;2621.24
partial_ind-int_check_eq_bvlshr0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_eq_bvlshr0_rtl.smt2;to;0;0;0;10800.25;mo;0;0;0;8449.31;mo;0;0;0;2706.77;mo;0;0;0;8164.21;to;0;0;0;10800.27;mo;0;0;0;2695.4
partial_ind-int_check_eq_bvlshr1_ltr.smt2;to;0;0;0;10800.1;mo;0;0;0;977.22;mo;0;0;0;252.43;mo;0;0;0;995.85;to;0;0;0;10800.09;mo;0;0;0;261.84
partial_ind-int_check_eq_bvlshr1_rtl.smt2;mo;0;0;0;3448.73;mo;0;0;0;2621.85;mo;0;0;0;2640.12;mo;0;0;0;2615.48;mo;0;0;0;3392.4;mo;0;0;0;2598.46
partial_ind-int_check_eq_bvmul_ltr.smt2;to;0;0;0;10800.07;ok;0;0;0;0.83;mo;0;0;0;3584.8;ok;0;0;0;0.77;to;0;0;0;10800.09;mo;0;0;0;3371.41
partial_ind-int_check_eq_bvmul_rtl.smt2;mo;0;0;0;9634.3;to;0;0;0;10771.48;mo;0;0;0;4488.01;to;0;0;0;10800.14;mo;0;0;0;10144.04;mo;0;0;0;4335.35
partial_ind-int_check_eq_bvneg_ltr.smt2;ok;1;0;1;30.49;ok;1;0;1;0.54;mo;0;0;0;3455.55;ok;1;0;1;0.56;ok;1;0;1;30.79;mo;0;0;0;3658.45
partial_ind-int_check_eq_bvneg_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_eq_bvnot_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_eq_bvnot_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_eq_bvor_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_eq_bvor_rtl.smt2;mo;0;0;0;5969.09;mo;0;0;0;10022.52;mo;0;0;0;3177.66;mo;0;0;0;9838.29;mo;0;0;0;5977.28;mo;0;0;0;3112.67
partial_ind-int_check_eq_bvshl0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_eq_bvshl0_rtl.smt2;mo;0;0;0;8347.01;mo;0;0;0;8777.68;mo;0;0;0;2581.08;mo;0;0;0;7993.52;mo;0;0;0;9081.94;mo;0;0;0;2595.02
partial_ind-int_check_eq_bvshl1_ltr.smt2;to;0;0;0;10800.04;mo;0;0;0;1025.62;mo;0;0;0;260.48;mo;0;0;0;1043.33;to;0;0;0;10800.02;mo;0;0;0;260.23
partial_ind-int_check_eq_bvshl1_rtl.smt2;mo;0;0;0;3057.59;mo;0;0;0;1588.43;mo;0;0;0;2694.63;mo;0;0;0;1577.77;mo;0;0;0;3088.13;mo;0;0;0;2619.75
partial_ind-int_check_eq_bvudiv0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_eq_bvudiv0_rtl.smt2;mo;0;0;0;1530.44;mo;0;0;0;1490.46;mo;0;0;0;4280.18;mo;0;0;0;1485.62;mo;0;0;0;1563.58;mo;0;0;0;4345.84
partial_ind-int_check_eq_bvudiv1_ltr.smt2;to;0;0;0;10800.04;mo;0;0;0;1033.36;to;0;0;0;10800.05;mo;0;0;0;1024.88;to;0;0;0;10800.05;to;0;0;0;10800.06
partial_ind-int_check_eq_bvudiv1_rtl.smt2;to;0;0;0;10800.08;to;0;0;0;10800.04;mo;0;0;0;8991.28;to;0;0;0;10800.03;to;0;0;0;10800.06;mo;0;0;0;9033.37
partial_ind-int_check_eq_bvurem0_ltr.smt2;ok;1;0;1;59.3;ok;1;0;1;1.26;mo;0;0;0;1829.23;ok;1;0;1;1.29;ok;1;0;1;60.27;mo;0;0;0;1802.67
partial_ind-int_check_eq_bvurem0_rtl.smt2;mo;0;0;0;6603.89;to;0;0;0;10746.27;mo;0;0;0;8884.82;to;0;0;0;10800.04;mo;0;0;0;6729.9;mo;0;0;0;8766.63
partial_ind-int_check_eq_bvurem1_ltr.smt2;to;0;0;0;10800.04;ok;0;0;0;14.52;to;0;0;0;10800.05;ok;0;0;0;14.45;to;0;0;0;10800.09;to;0;0;0;10800.08
partial_ind-int_check_eq_bvurem1_rtl.smt2;mo;0;0;0;2709.34;mo;0;0;0;2243.41;mo;0;0;0;230.14;mo;0;0;0;2204.15;mo;0;0;0;2691.79;mo;0;0;0;212.07
partial_ind-int_check_ne_bvadd_ltr.smt2;to;0;0;0;10800.1;ok;0;0;0;16.48;to;0;0;0;10800.09;ok;0;0;0;17.44;to;0;0;0;10800.03;to;0;0;0;10800.04
partial_ind-int_check_ne_bvadd_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_ne_bvand_ltr.smt2;to;0;0;0;10800.07;ok;0;0;0;0.22;to;0;0;0;10800.05;ok;0;0;0;0.16;to;0;0;0;10800.01;to;0;0;0;10800.03
partial_ind-int_check_ne_bvand_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_ne_bvashr0_ltr.smt2;to;0;0;0;10800.01;ok;1;0;1;1736.92;to;0;0;0;10800.08;ok;1;0;1;1721.75;to;0;0;0;10800.06;to;0;0;0;10800.03
partial_ind-int_check_ne_bvashr0_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_ne_bvashr1_ltr.smt2;to;0;0;0;10800.07;to;0;0;0;10787.51;to;0;0;0;10800.02;to;0;0;0;10800.02;to;0;0;0;10800.07;to;0;0;0;10800.09
partial_ind-int_check_ne_bvashr1_rtl.smt2;ok;1;0;1;14.89;ok;1;0;1;0.97;mo;0;0;0;2631.77;ok;1;0;1;0.98;ok;1;0;1;14.62;mo;0;0;0;2744.61
partial_ind-int_check_ne_bvlshr0_ltr.smt2;ok;1;0;1;537.8;ok;1;0;1;2.49;mo;0;0;0;3635.13;ok;1;0;1;2.44;ok;1;0;1;546.08;mo;0;0;0;3293.22
partial_ind-int_check_ne_bvlshr0_rtl.smt2;mo;0;0;0;7455.46;mo;0;0;0;5973.99;mo;0;0;0;9003.14;mo;0;0;0;6086.55;mo;0;0;0;7301.8;mo;0;0;0;9062.39
partial_ind-int_check_ne_bvlshr1_ltr.smt2;to;0;0;0;10800.07;ok;0;0;0;10128.89;mo;0;0;0;4001.04;to;0;0;0;10728.98;to;0;0;0;10754.08;mo;0;0;0;4086.44
partial_ind-int_check_ne_bvlshr1_rtl.smt2;mo;0;0;0;8946.07;mo;0;0;0;8875.39;mo;0;0;0;2627.05;mo;0;0;0;8882.99;mo;0;0;0;8970.71;mo;0;0;0;2615.28
partial_ind-int_check_ne_bvmul_ltr.smt2;to;0;0;0;10800.1;ok;0;0;0;8.93;to;0;0;0;10800.08;ok;0;0;0;8.93;to;0;0;0;10800.01;to;0;0;0;10800.09
partial_ind-int_check_ne_bvmul_rtl.smt2;ok;1;0;1;0.7;ok;1;0;1;0.08;mo;0;0;0;2718.26;ok;1;0;1;0.15;ok;1;0;1;0.79;mo;0;0;0;2758.9
partial_ind-int_check_ne_bvneg_ltr.smt2;ok;1;0;1;1.32;ok;1;0;1;0.14;to;0;0;0;10800.1;ok;1;0;1;0.18;ok;1;0;1;1.33;to;0;0;0;10800.01
partial_ind-int_check_ne_bvneg_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_ne_bvnot_ltr.smt2;to;0;0;0;10800.05;ok;0;0;0;0.93;mo;0;0;0;616.74;ok;0;0;0;0.99;to;0;0;0;10800.01;mo;0;0;0;639.25
partial_ind-int_check_ne_bvnot_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_ne_bvor_ltr.smt2;to;0;0;0;10800.06;ok;0;0;0;0.08;mo;0;0;0;3286.8;ok;0;0;0;0.09;to;0;0;0;10800.09;mo;0;0;0;3255.21
partial_ind-int_check_ne_bvor_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_ne_bvshl0_ltr.smt2;to;0;0;0;10792.75;ok;0;0;0;0.76;to;0;0;0;10800.23;ok;0;0;0;0.7;to;0;0;0;10800.01;to;0;0;0;10800.18
partial_ind-int_check_ne_bvshl0_rtl.smt2;mo;0;0;0;8134.69;mo;0;0;0;6404.04;mo;0;0;0;148.64;mo;0;0;0;6125.38;mo;0;0;0;7902.65;mo;0;0;0;151.68
partial_ind-int_check_ne_bvshl1_ltr.smt2;to;0;0;0;10800.1;ok;0;0;0;4.45;mo;0;0;0;3914.86;ok;0;0;0;4.61;to;0;0;0;10800.05;mo;0;0;0;3700.9
partial_ind-int_check_ne_bvshl1_rtl.smt2;ok;1;0;1;0.83;ok;1;0;1;0.07;mo;0;0;0;2766.53;ok;1;0;1;0.15;ok;1;0;1;0.79;mo;0;0;0;2687.14
partial_ind-int_check_ne_bvudiv0_ltr.smt2;ok;1;0;1;73.66;ok;1;0;1;5.2;to;0;0;0;10800.11;ok;1;0;1;5.01;ok;1;0;1;76.65;to;0;0;0;10800.27
partial_ind-int_check_ne_bvudiv0_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_ne_bvudiv1_ltr.smt2;to;0;0;0;10800.07;ok;0;0;0;3197.36;to;0;0;0;10800.05;mo;0;0;0;4600.18;to;0;0;0;10800.09;to;0;0;0;10800.08
partial_ind-int_check_ne_bvudiv1_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_ne_bvurem0_ltr.smt2;ok;1;0;1;100.26;ok;1;0;1;4.61;mo;0;0;0;3360.83;ok;1;0;1;4.62;ok;1;0;1;100.34;mo;0;0;0;3456.13
partial_ind-int_check_ne_bvurem0_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_ne_bvurem1_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
partial_ind-int_check_ne_bvurem1_rtl.smt2;to;0;0;0;10666.66;to;0;0;0;10800.05;ok;1;0;1;0.09;to;0;0;0;10800.17;to;0;0;0;10800.21;ok;1;0;1;0.07
qf-int_check_bvsge_bvadd_ltr.smt2;ok;1;0;1;2.38;ok;1;0;1;1.46;ok;1;0;1;1.64;ok;1;0;1;1.47;ok;1;0;1;2.47;ok;1;0;1;1.64
qf-int_check_bvsge_bvadd_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
qf-int_check_bvsge_bvand_ltr.smt2;to;0;0;0;10800.05;ok;0;0;0;0.06;ok;1;1;0;0.08;ok;0;0;0;0.07;to;0;0;0;10800.02;ok;1;1;0;0.08
qf-int_check_bvsge_bvand_rtl.smt2;to;0;0;0;10800.02;ok;0;0;0;0.19;ok;1;1;0;0.24;ok;0;0;0;0.23;to;0;0;0;10800.08;ok;1;1;0;0.27
qf-int_check_bvsge_bvashr0_ltr.smt2;mo;0;0;0;1003.16;mo;0;0;0;792.55;mo;0;0;0;789.87;mo;0;0;0;769.58;mo;0;0;0;956.72;mo;0;0;0;786.93
qf-int_check_bvsge_bvashr0_rtl.smt2;to;0;0;0;10800.01;to;0;0;0;10688.8;to;0;0;0;10800.08;to;0;0;0;10800.06;to;0;0;0;10800.09;to;0;0;0;10800.09
qf-int_check_bvsge_bvashr1_ltr.smt2;to;0;0;0;10777.51;ok;0;0;0;0.1;ok;1;1;0;0.16;ok;0;0;0;0.14;to;0;0;0;10800.08;ok;1;1;0;0.14
qf-int_check_bvsge_bvashr1_rtl.smt2;ok;1;0;1;1.97;ok;1;0;1;0.98;ok;1;0;1;1.07;ok;1;0;1;1.09;ok;1;0;1;1.98;ok;1;0;1;1.13
qf-int_check_bvsge_bvlshr0_ltr.smt2;to;0;0;0;10800.1;ok;0;0;0;7.4;ok;1;1;0;7.28;ok;0;0;0;7.52;to;0;0;0;10740.28;ok;1;1;0;6.97
qf-int_check_bvsge_bvlshr0_rtl.smt2;to;0;0;0;10765.35;to;0;0;0;10800.09;to;0;0;0;10800.03;to;0;0;0;10800.06;to;0;0;0;10785.92;to;0;0;0;10800.05
qf-int_check_bvsge_bvlshr1_ltr.smt2;to;0;0;0;10800.05;ok;0;0;0;0.35;ok;1;1;0;0.45;ok;0;0;0;0.36;to;0;0;0;10800.01;ok;1;1;0;0.39
qf-int_check_bvsge_bvlshr1_rtl.smt2;ok;1;0;1;2.17;ok;1;0;1;1.09;ok;1;0;1;1.22;ok;1;0;1;1.13;ok;1;0;1;2.04;ok;1;0;1;1.25
qf-int_check_bvsge_bvmul_ltr.smt2;to;0;0;0;10800.05;to;0;0;0;10800.1;ok;1;1;0;0.74;to;0;0;0;10800.03;to;0;0;0;10800.09;ok;1;1;0;0.74
qf-int_check_bvsge_bvmul_rtl.smt2;to;0;0;0;10800.03;ok;0;0;0;0.11;ok;1;1;0;0.08;ok;0;0;0;0.07;to;0;0;0;10800.05;ok;1;1;0;0.07
qf-int_check_bvsge_bvneg_ltr.smt2;ok;1;0;1;1.26;ok;1;0;1;0.71;ok;1;0;1;0.74;ok;1;0;1;0.72;ok;1;0;1;1.26;ok;1;0;1;0.74
qf-int_check_bvsge_bvneg_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
qf-int_check_bvsge_bvnot_ltr.smt2;ok;1;0;1;0.15;ok;1;0;1;0.08;ok;1;0;1;0.07;ok;1;0;1;0.07;ok;1;0;1;0.15;ok;1;0;1;0.07
qf-int_check_bvsge_bvnot_rtl.smt2;ok;1;0;1;0.0;ok;1;0;1;0.01;ok;1;0;1;0.0;ok;1;0;1;0.01;ok;1;0;1;0.0;ok;1;0;1;0.0
qf-int_check_bvsge_bvor_ltr.smt2;to;0;0;0;10800.05;ok;0;0;0;0.08;ok;1;1;0;0.15;ok;0;0;0;0.16;to;0;0;0;10800.05;ok;1;1;0;0.17
qf-int_check_bvsge_bvor_rtl.smt2;to;0;0;0;10800.08;ok;0;0;0;0.21;ok;1;1;0;0.21;ok;0;0;0;0.15;to;0;0;0;10800.03;ok;1;1;0;0.23
qf-int_check_bvsge_bvshl0_ltr.smt2;to;0;0;0;10793.59;ok;0;0;0;0.98;ok;1;1;0;1.14;ok;0;0;0;1.06;to;0;0;0;10800.02;ok;1;1;0;1.2
qf-int_check_bvsge_bvshl0_rtl.smt2;to;0;0;0;10800.07;ok;0;0;0;0.15;ok;1;1;0;0.15;ok;0;0;0;0.16;to;0;0;0;10800.1;ok;1;1;0;0.17
qf-int_check_bvsge_bvshl1_ltr.smt2;to;0;0;0;10800.12;to;0;0;0;10737.29;ok;1;1;0;1.28;to;0;0;0;10800.11;to;0;0;0;10800.13;ok;1;1;0;1.18
qf-int_check_bvsge_bvshl1_rtl.smt2;to;0;0;0;10800.18;ok;0;0;0;0.07;ok;1;1;0;0.07;ok;0;0;0;0.07;to;0;0;0;10800.09;ok;1;1;0;0.07
qf-int_check_bvsge_bvudiv0_ltr.smt2;ok;1;0;1;13.57;ok;1;0;1;9.71;ok;1;0;1;9.88;ok;1;0;1;10.19;ok;1;0;1;14.1;ok;1;0;1;10.04
qf-int_check_bvsge_bvudiv0_rtl.smt2;ok;1;0;1;2.22;ok;1;0;1;1.75;ok;1;0;1;1.75;ok;1;0;1;1.85;ok;1;0;1;2.26;ok;1;0;1;1.65
qf-int_check_bvsge_bvudiv1_ltr.smt2;to;0;0;0;10800.2;to;0;0;0;10800.15;ok;1;1;0;0.0;to;0;0;0;10772.02;to;0;0;0;10800.12;ok;1;1;0;0.0
qf-int_check_bvsge_bvudiv1_rtl.smt2;ok;1;0;1;1.7;ok;1;0;1;0.99;ok;1;0;1;1.11;ok;1;0;1;1.04;ok;1;0;1;1.68;ok;1;0;1;1.04
qf-int_check_bvsge_bvurem0_ltr.smt2;ok;1;0;1;0.89;ok;1;0;1;0.39;ok;1;0;1;0.36;ok;1;0;1;0.38;ok;1;0;1;0.87;ok;1;0;1;0.45
qf-int_check_bvsge_bvurem0_rtl.smt2;ok;1;0;1;0.22;ok;1;0;1;0.08;ok;1;0;1;0.08;ok;1;0;1;0.14;ok;1;0;1;0.19;ok;1;0;1;0.08
qf-int_check_bvsge_bvurem1_ltr.smt2;to;0;0;0;10800.05;ok;0;0;0;0.17;ok;1;1;0;0.23;ok;0;0;0;0.24;to;0;0;0;10756.97;ok;1;1;0;0.22
qf-int_check_bvsge_bvurem1_rtl.smt2;ok;1;0;1;1.26;ok;1;0;1;0.69;ok;1;0;1;0.81;ok;1;0;1;0.7;ok;1;0;1;1.18;ok;1;0;1;0.77
qf-int_check_bvsgt_bvadd_ltr.smt2;ok;1;0;1;2.18;ok;1;0;1;0.68;ok;1;0;1;1.08;ok;1;0;1;0.74;ok;1;0;1;2.24;ok;1;0;1;1.16
qf-int_check_bvsgt_bvadd_rtl.smt2;mo;0;0;0;1121.31;mo;0;0;0;954.72;mo;0;0;0;933.28;mo;0;0;0;904.75;mo;0;0;0;1114.53;mo;0;0;0;904.65
qf-int_check_bvsgt_bvand_ltr.smt2;to;0;0;0;10800.1;ok;0;0;0;0.0;ok;1;1;0;0.0;ok;0;0;0;0.06;to;0;0;0;10800.01;ok;1;1;0;0.08
qf-int_check_bvsgt_bvand_rtl.smt2;to;0;0;0;10800.04;ok;0;0;0;0.07;ok;1;1;0;0.07;ok;0;0;0;0.08;to;0;0;0;10710.76;ok;1;1;0;0.07
qf-int_check_bvsgt_bvashr0_ltr.smt2;ok;1;0;1;1.79;ok;1;0;1;1.03;ok;1;0;1;0.97;ok;1;0;1;0.97;ok;1;0;1;1.7;ok;1;0;1;0.97
qf-int_check_bvsgt_bvashr0_rtl.smt2;mo;0;0;0;1371.24;mo;0;0;0;1218.3;mo;0;0;0;1178.93;mo;0;0;0;1151.6;mo;0;0;0;1359.05;mo;0;0;0;1130.77
qf-int_check_bvsgt_bvashr1_ltr.smt2;to;0;0;0;10800.05;ok;0;0;0;0.19;ok;1;1;0;0.23;ok;0;0;0;0.16;to;0;0;0;10767.3;ok;1;1;0;0.23
qf-int_check_bvsgt_bvashr1_rtl.smt2;mo;0;0;0;1363.82;mo;0;0;0;1195.12;mo;0;0;0;1170.81;mo;0;0;0;1183.36;mo;0;0;0;1392.54;mo;0;0;0;1141.4
qf-int_check_bvsgt_bvlshr0_ltr.smt2;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0;ok;1;0;1;0.0
qf-int_check_bvsgt_bvlshr0_rtl.smt2;mo;0;0;0;1331.74;mo;0;0;0;1130.16;mo;0;0;0;1141.75;mo;0;0;0;1096.46;mo;0;0;0;1326.11;mo;0;0;0;1113.43
qf-int_check_bvsgt_bvlshr1_ltr.smt2;to;0;0;0;10800.07;ok;0;0;0;0.48;ok;1;1;0;0.59;ok;0;0;0;0.44;to;0;0;0;10800.07;ok;1;1;0;0.54
qf-int_check_bvsgt_bvlshr1_rtl.smt2;mo;0;0;0;1152.17;mo;0;0;0;924.66;mo;0;0;0;887.82;mo;0;0;0;883.4;mo;0;0;0;1132.55;mo;0;0;0;866.52
qf-int_check_bvsgt_bvmul_ltr.smt2;to;0;0;0;10800.13;to;0;0;0;10800.1;mo;0;0;0;789.87;to;0;0;0;10800.11;to;0;0;0;10800.12;mo;0;0;0;742.18
qf-int_check_bvsgt_bvmul_rtl.smt2;mo;0;0;0;1334.06;mo;0;0;0;1133.94;mo;0;0;0;1120.74;mo;0;0;0;1079.16;mo;0;0;0;1372.67;mo;0;0;0;1116.05
qf-int_check_bvsgt_bvneg_ltr.smt2;ok;1;0;1;0.83;ok;1;0;1;0.47;ok;1;0;1;0.52;ok;1;0;1;0.55;ok;1;0;1;0.83;ok;1;0;1;0.5
qf-int_check_bvsgt_bvneg_rtl.smt2;mo;0;0;0;1086.47;mo;0;0;0;927.78;mo;0;0;0;928.52;mo;0;0;0;963.45;mo;0;0;0;1067.42;mo;0;0;0;882.77
qf-int_check_bvsgt_bvnot_ltr.smt2;ok;1;0;1;0.26;ok;1;0;1;0.1;ok;1;0;1;0.09;ok;1;0;1;0.08;ok;1;0;1;0.24;ok;1;0;1;0.07
qf-int_check_bvsgt_bvnot_rtl.smt2;ok;1;0;1;0.36;ok;1;0;1;0.08;ok;1;0;1;0.08;ok;1;0;1;0.08;ok;1;0;1;0.31;ok;1;0;1;0.08
qf-int_check_bvsgt_bvor_ltr.smt2;to;0;0;0;10800.09;ok;0;0;0;0.0;ok;1;1;0;0.07;ok;0;0;0;0.07;to;0;0;0;10800.06;ok;1;1;0;0.08
qf-int_check_bvsgt_bvor_rtl.smt2;to;0;0;0;10800.02;ok;0;0;0;0.11;ok;1;1;0;0.08;ok;0;0;0;0.06;to;0;0;0;10800.09;ok;1;1;0;0.08
qf-int_check_bvsgt_bvshl0_ltr.smt2;to;0;0;0;10800.09;ok;0;0;0;0.48;ok;1;1;0;0.56;ok;0;0;0;0.51;to;0;0;0;10800.08;ok;1;1;0;0.62
qf-int_check_bvsgt_bvshl0_rtl.smt2;mo;0;0;0;1355.98;mo;0;0;0;1096.7;mo;0;0;0;1092.87;mo;0;0;0;1099.58;mo;0;0;0;1317.61;mo;0;0;0;1065.18
qf-int_check_bvsgt_bvshl1_ltr.smt2;to;0;0;0;10800.18;to;0;0;0;10693.57;ok;1;1;0;0.0;to;0;0;0;10789.09;to;0;0;0;10800.25;ok;1;1;0;0.0
qf-int_check_bvsgt_bvshl1_rtl.smt2;to;0;0;0;10800.18;ok;0;0;0;0.02;mo;0;0;0;925.25;ok;0;0;0;0.07;to;0;0;0;10800.23;mo;0;0;0;903.98
qf-int_check_bvsgt_bvudiv0_ltr.smt2;to;0;0;0;10800.05;to;0;0;0;10800.08;to;0;0;0;10800.07;to;0;0;0;10794.05;to;0;0;0;10800.1;to;0;0;0;10749.29
qf-int_check_bvsgt_bvudiv0_rtl.smt2;to;0;0;0;10800.03;ok;0;0;0;1.68;to;0;0;0;10800.02;ok;1;0;1;2.86;ok;1;0;1;92.26;to;0;0;0;10800.08
